event_id,method,slot,timestamp,allocated_curtailment_kW,dispatch_target_kW,gpu_load_kW,active_gpus
2,CPLEX-QUBO,20,2025-03-29 15:15:00,19.283826284213347,15.427061027370678,14.282556385608547,54.0
2,CPLEX-QUBO,21,2025-03-29 15:30:00,18.251058113862342,14.600846491089875,14.282556385608547,54.0
2,CPLEX-QUBO,22,2025-03-29 15:45:00,16.67658830023402,13.341270640187217,9.177893502349981,33.0
2,CPLEX-QUBO,23,2025-03-29 16:00:00,16.11198950681053,12.889591605448423,7.233260023013385,25.0
2,CPLEX-constrained,0,2025-03-29 10:15:00,16.14368189662507,12.914945517300056,14.003483224367468,45.0
2,CPLEX-constrained,1,2025-03-29 10:30:00,17.13860657346229,13.710885258769832,14.003483224367468,45.0
2,CPLEX-constrained,2,2025-03-29 10:45:00,17.789587008221908,14.231669606577526,14.003483224367468,45.0
2,CPLEX-constrained,3,2025-03-29 11:00:00,17.56515137160091,14.052121097280727,14.003483224367468,45.0
2,CPLEX-constrained,4,2025-03-29 11:15:00,17.684054323551898,14.14724345884152,14.003483224367468,45.0
2,CPLEX-constrained,5,2025-03-29 11:30:00,18.48394593635413,14.787156749083303,14.003483224367468,45.0
2,CPLEX-constrained,6,2025-03-29 11:45:00,19.330186090565658,15.464148872452526,14.003483224367468,45.0
2,CPLEX-constrained,7,2025-03-29 12:00:00,20.034876658044983,16.02790132643599,14.003483224367468,45.0
2,CPLEX-constrained,8,2025-03-29 12:15:00,20.170355492994386,16.136284394395506,16.67735425845529,56.0
2,CPLEX-constrained,9,2025-03-29 12:30:00,20.92913426322996,16.743307410583967,15.974288131347164,56.0
2,CPLEX-constrained,10,2025-03-29 12:45:00,21.45883251147025,17.1670660091762,16.92299958670211,64.0
2,CPLEX-constrained,11,2025-03-29 13:00:00,20.73697362143738,16.589578897149902,17.142473487305832,69.0
2,CPLEX-constrained,12,2025-03-29 13:15:00,21.401953712836164,17.121562970268933,14.82783027994155,61.0
2,CPLEX-constrained,13,2025-03-29 13:30:00,21.38419516405902,17.107356131247215,14.82783027994155,61.0
2,CPLEX-constrained,14,2025-03-29 13:45:00,21.243098603113125,16.9944788824905,14.82783027994155,61.0
2,CPLEX-constrained,15,2025-03-29 14:00:00,20.44951814432829,16.359614515462635,13.612434355356177,56.0
2,CPLEX-constrained,16,2025-03-29 14:15:00,20.37213379253595,16.29770703402876,16.772463759278146,69.0
2,CPLEX-constrained,17,2025-03-29 14:30:00,20.288590397658226,16.23087231812658,16.772463759278146,69.0
2,CPLEX-constrained,18,2025-03-29 14:45:00,20.39439639378849,16.315517115030794,16.772463759278146,69.0
2,CPLEX-constrained,19,2025-03-29 15:00:00,20.49398821832692,16.395190574661537,16.772463759278146,69.0
2,CPLEX-constrained,20,2025-03-29 15:15:00,19.283826284213347,15.427061027370678,16.772463759278146,69.0
2,CPLEX-constrained,21,2025-03-29 15:30:00,18.251058113862342,14.600846491089875,16.772463759278146,69.0
2,CPLEX-constrained,22,2025-03-29 15:45:00,16.67658830023402,13.341270640187217,14.098592725190326,58.0
2,CPLEX-constrained,23,2025-03-29 16:00:00,16.11198950681053,12.889591605448423,14.098592725190326,58.0
2,SA,0,2025-03-29 10:15:00,16.14368189662507,12.914945517300056,12.349397835923781,38.0
2,SA,1,2025-03-29 10:30:00,17.13860657346229,13.710885258769832,14.294031315260376,46.0
2,SA,2,2025-03-29 10:45:00,17.789587008221908,14.231669606577526,14.294031315260376,46.0
2,SA,3,2025-03-29 11:00:00,17.56515137160091,14.052121097280727,14.294031315260376,46.0
2,SA,4,2025-03-29 11:15:00,17.684054323551898,14.14724345884152,14.294031315260376,46.0
2,SA,5,2025-03-29 11:30:00,18.48394593635413,14.787156749083303,14.294031315260376,46.0
2,SA,6,2025-03-29 11:45:00,19.330186090565658,15.464148872452526,14.294031315260376,46.0
2,SA,7,2025-03-29 12:00:00,20.034876658044983,16.02790132643599,16.238664794596975,54.0
2,SA,8,2025-03-29 12:15:00,20.170355492994386,16.136284394395506,16.238664794596975,54.0
2,SA,9,2025-03-29 12:30:00,20.92913426322996,16.743307410583967,16.238664794596975,54.0
2,SA,10,2025-03-29 12:45:00,21.45883251147025,17.1670660091762,15.82025034747158,55.0
