timestamp,wind_curtailment_MW,solar_curtailment_MW,curtailment_MW,n_reason_records,load_MW,solar_MW,wind_MW,net_load_MW,renewables_MW,curtailment_energy_MWh
2025-01-01 09:30:00,0.0,0.0,0.0,0.0,24747.913550347235,13749.389803137434,226.15388431448164,10772.369862895366,15366.021572573902,0.0
2025-01-01 09:45:00,0.0,0.0,0.0,0.0,24206.46897569443,13717.7916529806,269.46606683424966,10219.211255879634,15378.588999523965,0.0
2025-01-01 10:00:00,0.0,0.0,0.0,0.0,24115.363524305565,13807.691795292632,297.167202499201,10010.50452651375,15497.944160905734,0.0
2025-01-01 10:15:00,0.0,0.0,0.0,0.0,24250.50880208337,13934.074369439033,276.698852022524,10039.735580621777,15604.422891741831,0.0
2025-01-01 10:30:00,0.0,2.2499999,2.2499999,0.6666666666666666,23653.0243402778,13590.793216823966,301.265966398451,9760.965157055323,15287.5602980072,0.562499975
2025-01-01 10:45:00,0.0,3.903333,3.903333,1.0,23495.855026041667,13410.066703559032,306.176106841476,9779.612215641164,15109.742849834567,0.9758332499999999
2025-01-01 11:00:00,0.0,0.0,0.0,0.0,23406.968776041667,13249.776268446169,304.5027614747833,9852.689746120699,14946.904868859034,0.0
2025-01-01 11:15:00,0.0,0.0,0.0,0.0,23061.11768229163,12995.6764404297,321.0465570530037,9744.394684808976,14719.522471972135,0.0
2025-01-01 11:30:00,0.0,0.0,0.0,0.0,23299.907803819468,13199.5390565321,433.35317105102564,9667.015576236303,15026.399937186334,0.0
2025-01-01 11:45:00,0.0,0.0,0.0,0.0,23430.819401041666,13423.2176679145,560.2351715850831,9447.366561542087,15374.867563032865,0.0
2025-01-01 12:00:00,0.0,24.999999490000004,24.999999490000004,1.0,23715.980633680534,13401.320176703533,668.4945768426966,9646.165880134304,15458.233301226932,6.249999872500001
2025-01-01 12:15:00,0.0,0.0,0.0,0.0,23691.037282986134,13444.893848451966,755.954157076235,9490.18927745791,15590.021831831933,0.0
2025-01-01 12:30:00,0.0,0.0,0.0,0.0,23531.877395833333,13292.265491988566,867.57501118554,9372.036892659222,15545.679484614235,0.0
2025-01-01 12:45:00,0.0,0.0,0.0,0.0,23473.883315972198,13348.918544867634,969.4610860527882,9155.50368505181,15707.878560945368,0.0
2025-01-01 13:00:00,0.0,0.0,0.0,0.0,23613.318932291662,13727.401155490434,1041.4621154827535,8844.455661318461,16158.848895727098,0.0
2025-01-01 13:15:00,0.0,7.468908503333334,7.468908503333334,0.6666666666666666,23274.26114583333,13769.497968912765,1116.2498256768133,8388.513351243757,16274.724273307735,1.8672271258333335
2025-01-01 13:30:00,0.0,279.05027219,279.05027219,1.0,23175.036345486133,13611.194540201801,1158.8655910915802,8404.976214192706,16159.082529853067,69.7625680475
2025-01-01 13:45:00,0.0,1036.5689703851074,1036.5689703851074,1.0,22865.831796875,12544.517338053402,1203.1921032630069,9118.122355558606,15140.099635233399,259.14224259627684
2025-01-01 14:00:00,0.0,984.5036644810099,984.5036644810099,1.0,23127.816953125002,12279.234123716,1230.7869310116232,9617.795898397379,14900.225840604267,246.12591612025247
2025-01-01 14:15:00,0.0,1139.9381081873332,1139.9381081873332,1.0,23207.029314236133,12296.605535979099,1257.94288189019,9652.480896366824,14944.6749713401,284.9845270468333
2025-01-01 14:30:00,0.0,1825.7946331331732,1825.7946331331732,1.0,22545.82517361113,11604.961014268667,1299.5182317945666,9641.345927547876,14293.552597145434,456.4486582832933
2025-01-01 14:45:00,0.0,1592.3252941253902,1592.3252941253902,1.0,22025.315792854537,10662.690003390833,1301.2380296834333,10061.387759780277,13352.0961286749,398.08132353134755
2025-01-01 15:00:00,0.0,1700.5998499160098,1700.5998499160098,1.0,22026.001328125032,10290.0602955458,1286.2753685947,10449.6656639845,12959.348247405132,425.14996247900245
2025-01-01 15:15:00,0.0,504.2880610385807,504.2880610385807,1.0,21268.116484375,9597.00926087782,1207.1883368170334,10463.918886680134,12186.972128835734,126.07201525964517
2025-01-01 15:30:00,0.0,0.0,0.0,0.0,21421.5099392361,7805.2215637749605,1132.5807543932267,12483.707621067935,10327.013456396004,0.0
2025-01-01 15:45:00,0.0,0.0,0.0,0.0,21679.77097222223,5388.719497477214,1055.2727572989768,15235.778717446034,7838.785193554039,0.0
2025-01-01 16:00:00,0.0,0.0,0.0,0.0,22217.286163194436,3189.0720369466167,949.452814176583,18078.761312071234,5532.427737072223,0.0
